sentenceCount,wordCount,spellingErrors,grammarErrors,topicCoherenceScore,avgSentLen,uniqWordCount,fleschReadingEase,CLIndex
15,49,3,3,530.4727588931531,8.266666666666667,40,66.1,4.6
3,55,9,0,516.3925679884275,37.333333333333336,45,67.76,3.79
20,167,26,4,1240.7600632511571,15.3,122,73.21,6.16
17,116,3,4,1162.5422375182436,12.823529411764708,77,84.07,5.67
22,131,21,6,1168.9013826343914,11.227272727272727,88,102.41,2.59
2,88,2,2,1044.8288991108602,75.0,57,28.85,6.47
5,29,6,2,255.1488371922194,9.8,26,76.22,4.92
4,48,3,0,513.8154206002106,20.75,33,84.51,4.01
7,65,6,3,720.1044657312082,15.428571428571427,41,89.79,2.49
6,35,1,1,392.26924280140184,11.666666666666664,26,91.31,3.99
2,32,4,1,360.8246404653139,30.5,25,66.91,8.66
2,15,2,1,120.52577108134382,11.5,14,85.18,4.74
10,89,11,4,988.9366012771205,16.2,68,89.18,3.59
4,65,7,0,633.7334206643042,24.5,40,63.53,5.4
18,129,8,6,1067.3834690636181,12.388888888888891,74,55.47,10.04
2,11,1,0,130.6655871089694,14.5,10,75.88,3.09
19,104,9,1,1029.06597292886,9.631578947368421,66,84.78,4.68
28,153,11,7,1451.036106390157,10.642857142857142,91,93.54,4.56
4,75,15,2,663.6146455840359,36.25,52,68.47,4.31
13,145,14,3,1312.6191699940875,20.30769230769231,96,81.06,5.58
31,246,14,14,2645.667374558698,15.0,159,79.8,6.49
6,72,4,0,743.2918442367749,21.66666666666667,54,78.93,4.3
12,81,6,4,888.0523313889422,12.666666666666664,54,90.19,5.15
17,114,3,10,1230.673063322976,13.0,76,83.25,4.17
15,122,10,7,1160.0017520748886,16.066666666666666,73,83.39,5.05
12,103,7,3,880.0212885927319,15.5,72,81.22,7.02
4,46,4,1,507.62473046389533,21.75,27,84.64,4.37
4,40,4,1,413.7139805026422,16.75,28,80.62,5.45
1,23,1,0,278.709386411027,55.0,19,57.95,3.44
11,100,10,2,1051.7814976260352,14.545454545454545,57,89.18,4.7
17,148,12,4,1410.4642879050696,16.705882352941178,94,85.02,5.51
10,89,9,3,891.7625524286555,19.5,59,72.33,3.03
16,75,11,3,766.3590555815015,8.8125,60,82.85,5.27
9,51,1,5,513.8077166082984,13.222222222222221,38,100.48,1.2
16,105,6,2,1009.0492507363688,10.6875,65,75.1,6.54
11,61,4,2,648.3590029638411,9.636363636363637,42,95.67,2.93
28,185,16,9,1358.155276470169,11.25,101,65.96,9.23
11,105,20,1,851.6860816385215,13.545454545454545,72,75.1,5.38
7,75,3,4,747.539663436836,20.714285714285715,44,76.25,3.66
5,32,2,0,274.8542729071756,10.6,27,74.9,5.67
20,187,21,2,1794.9816076596064,16.65,138,87.55,4.64
13,91,4,5,928.1652511231475,14.0,55,81.53,4.52
23,146,10,10,1502.0156326086988,12.043478260869565,99,40.28,5.23
7,64,5,2,718.5255904999718,16.857142857142858,49,77.06,5.34
7,44,0,4,580.7942617581931,11.285714285714285,26,94.05,2.71
10,46,4,0,558.2081516694523,8.4,38,86.3,2.12
4,49,4,1,544.7137055883571,23.75,40,57.1,5.88
27,227,19,10,1921.802928736189,14.037037037037035,157,65.15,9.17
19,214,10,7,2314.4647519190303,20.84210526315789,121,80.35,3.9
10,76,13,2,707.3113315563016,11.6,50,92.32,3.06
10,96,8,2,961.9210806694183,19.0,64,86.33,4.12
5,63,5,6,732.334973948481,28.0,46,77.5,4.48
5,70,7,5,631.6400397375257,26.6,45,70.26,3.9
2,24,6,0,189.821902770432,18.0,20,71.65,8.06
4,58,3,0,600.9916556010214,30.25,43,74.87,6.16
7,122,4,5,1464.6048982063587,34.857142857142854,83,70.2,5.06
14,114,6,4,1095.7256762716108,15.0,71,73.81,4.77
11,82,9,4,841.430380975236,15.090909090909092,55,89.99,2.89
5,48,4,1,422.49351620172,17.2,44,87.86,3.88
6,62,3,4,724.6834107456003,21.33333333333333,46,80.55,4.24
10,61,7,2,569.5329118121293,10.3,39,85.49,4.56
7,66,8,4,599.1001702073307,16.714285714285715,49,74.53,6.62
6,46,2,1,446.202227364999,16.833333333333332,35,84.81,3.54
15,152,8,6,1652.9842845320995,20.0,90,90.53,2.97
12,70,7,2,624.1658939271955,11.083333333333336,44,93.34,3.41
2,49,9,0,490.98195064309635,59.5,33,-7.02,3.1
6,28,7,0,223.40498594822859,8.333333333333334,24,105.35,0.37
13,80,8,4,784.340160304092,12.230769230769232,52,82.44,4.11
11,83,3,4,774.4991709099309,15.909090909090908,53,72.09,5.29
14,90,5,3,1042.0378286015612,11.214285714285712,55,92.32,4.68
34,187,5,10,1985.8442724114268,10.411764705882351,111,94.66,2.7
25,176,10,2,1841.2504616427334,12.04,108,83.76,4.92
6,43,6,1,406.7920413006328,12.166666666666664,36,101.8,1.44
9,124,7,3,1299.2161413320057,24.777777777777782,94,71.68,7.32
13,90,5,5,908.3253174156474,13.230769230769232,67,82.85,5.79
30,174,21,8,1519.8389879169515,10.0,119,74.39,6.31
9,76,1,1,826.7551898952464,18.555555555555557,46,94.9,2.09
39,408,24,7,2187.707919948119,18.153846153846157,186,80.35,5.69
30,430,6,10,3064.330241155452,26.16666666666667,240,75.98,6.34
39,472,5,9,3331.354973273188,22.07692307692308,247,73.61,6.45
30,327,7,28,2277.5255422982423,23.766666666666666,180,33.76,5.54
26,310,25,79,1728.0758806123167,24.84615384615385,153,80.99,3.38
72,482,33,1,2678.0970674406562,10.055555555555557,192,60.18,8.07
82,479,26,0,2871.2341168807,10.304878048780488,286,80.82,6.15
17,138,0,5,1002.3682908036255,17.294117647058822,86,86.84,5.22
48,393,7,4,2594.4174440025076,15.958333333333336,248,79.9,7.31
40,321,10,2,1900.124055553988,13.825,191,71.34,7.71
18,235,20,7,1557.3525726884798,24.555555555555557,176,64.98,6.45
37,461,24,15,2688.206578973212,22.567567567567572,308,53.24,9.87
17,375,10,74,2547.8473316243567,48.058823529411775,189,22.59,5.02
31,300,11,9,1936.4872229421555,18.225806451612907,152,77.98,6.91
54,460,29,3,2557.091224234139,14.703703703703706,286,68.5,9.11
4,71,0,12,472.6189119274257,34.25,48,63.56,9.24
41,391,9,5,2442.873744577577,17.658536585365855,241,72.8,7.26
38,286,6,7,1893.7034421331834,14.078947368421053,174,89.58,5.51
52,378,6,4,2603.5283961833684,14.403846153846152,216,90.09,4.23
30,163,4,2,1060.9190766706658,9.333333333333334,113,86.3,5.77
28,316,10,4,2100.3372116028854,22.642857142857146,214,77.5,6.04
61,462,25,23,2868.422509886054,14.049180327868852,278,70.77,7.49
7,270,32,27,1391.8050571031993,74.14285714285714,167,-73.3,9.77
32,410,27,15,2644.981114907655,26.75,217,64.51,5.36
22,181,2,1,1237.3020337505552,16.318181818181817,136,79.6,6.26
40,342,24,36,1917.6286748296286,17.3,204,83.49,5.51
37,314,3,5,2075.855678050863,16.783783783783782,202,86.44,5.17
36,422,5,7,2993.883348342407,23.38888888888889,221,73.51,5.93
17,119,5,4,752.9432018531871,13.529411764705882,80,79.19,7.07
18,350,6,26,2576.206047276617,41.388888888888886,218,22.05,6.81
27,339,10,9,2069.111882231096,27.259259259259263,156,61.87,7.91
62,456,12,5,2860.429178007229,14.080645161290322,186,79.3,5.62
64,425,19,5,2636.354694591621,11.703125,252,79.09,5.68
54,459,31,8,2847.171469861389,15.574074074074074,249,77.57,7.14
61,445,13,8,2924.960528845923,14.131147540983608,274,81.73,5.85
22,219,7,27,1363.4377388478342,21.0,144,69.65,6.33
53,474,17,12,2905.682967368019,16.056603773584907,257,78.59,5.39
6,144,6,13,952.3463273224927,51.16666666666666,94,35.14,5.3
47,466,44,9,2598.029159346841,18.21276595744681,309,68.81,8.01
56,465,24,7,2718.8677364173327,15.125,301,67.79,8.36
60,390,14,8,2548.964359367849,11.183333333333335,216,80.72,6.55
52,496,17,9,3031.516534634945,16.51923076923077,285,65.86,7.25
80,493,27,9,3026.0664798265016,10.7125,322,73.88,7.53
24,242,1,4,1654.9247454729507,18.58333333333333,133,67.99,6.62
27,208,12,3,1316.2326521861255,13.666666666666664,139,81.02,6.78
30,323,19,11,1743.5383445243995,18.566666666666666,136,48.91,7.03
43,262,8,3,1593.028393991618,11.16279069767442,154,85.08,3.98
28,270,5,3,1908.6364645588183,19.785714285714285,138,82.99,3.83
13,148,15,13,830.5184638418034,24.923076923076927,102,64.48,7.03
30,299,12,4,1987.9396493813906,22.466666666666665,185,71.28,6.22
43,293,17,3,1633.3789571410566,11.372093023255816,166,70.13,6.78
30,323,14,16,2133.1183566819996,20.133333333333333,213,74.22,6.68
32,345,6,9,2428.3492437945565,20.90625,198,70.47,5.69
40,400,17,9,2575.106681051146,19.35,253,75.64,5.92
43,333,11,10,2184.0871500747116,13.488372093023255,231,73.37,6.26
39,323,3,6,2485.5341169408543,16.076923076923073,155,78.28,5.4
31,269,7,6,1695.8955626803327,16.032258064516128,187,81.56,6.74
29,200,5,2,1344.561663620171,13.06896551724138,116,72.87,6.31
34,313,9,3,2021.433157726319,16.911764705882348,198,74.83,6.96
22,178,5,3,1204.8647515453195,14.818181818181818,122,81.12,7.42
29,169,4,5,1024.9708359451054,10.0,108,85.28,4.85
56,443,5,8,2880.136913108373,14.178571428571427,283,79.7,6.38
36,320,4,9,2261.427614941803,18.08333333333333,192,78.38,6.44
37,329,6,5,2239.6024625228474,16.675675675675677,175,77.57,6.09
70,529,31,7,2889.6005731540486,12.17142857142857,318,63.83,7.72
12,126,5,1,802.9291770278242,20.0,90,66.78,7.49
45,318,20,10,1511.9991698231142,12.977777777777776,166,52.57,9.7
31,384,7,6,2644.183195841842,27.741935483870968,187,68.67,5.76
20,217,9,4,1455.1319131719672,20.35,162,64.24,6.45
21,216,7,6,1471.7995808929536,20.666666666666668,107,80.04,5.98
43,452,14,6,3044.4309908615405,20.209302325581394,240,73.71,6.85
34,316,14,12,1969.7338829814564,17.029411764705884,193,75.34,6.85
32,268,23,3,1450.0323202253471,14.71875,146,77.98,5.92
43,303,14,12,2010.850279562181,13.883720930232556,179,90.39,5.1
56,476,11,13,3350.1864026754192,15.196428571428573,259,79.19,4.99
70,452,29,7,2655.552051375698,12.357142857142858,278,76.86,6.38
24,238,15,3,1508.7755683343078,19.33333333333333,155,74.63,7.02
77,481,28,10,2924.7400091394484,10.987012987012987,303,84.78,6.37
32,363,15,11,2390.6463488566733,24.09375,144,63.73,7.9
19,137,9,0,924.1375386309627,13.947368421052632,92,86.54,4.24
20,420,9,12,2806.055132389113,42.8,242,40.02,7.5
17,186,1,6,1342.0262791903585,19.823529411764707,97,84.2,4.59
65,530,21,9,3163.9400844554284,12.876923076923076,361,73.27,8.34
47,399,9,5,2584.2129029080747,16.53191489361702,237,79.7,6.26
42,424,12,9,2743.95684119371,18.904761904761905,303,62.31,9.12
47,313,10,6,1990.834123105109,11.787234042553193,188,67.45,9.32
31,209,5,15,1232.5215275307705,16.64516129032258,110,86.74,5.11
83,402,23,5,2380.740102468491,8.132530120481928,268,84.68,6.89
50,364,14,7,2170.0987511174017,12.26,215,79.8,5.91
12,100,7,11,686.9895548723728,20.916666666666668,78,-148.44,5.6
49,375,27,4,2014.864832089115,12.040816326530614,272,71.95,9.22
37,317,10,2,1965.9714758667267,16.972972972972972,173,85.62,5.46
9,113,6,0,766.75189440639,32.888888888888886,68,67.96,5.12
45,390,18,10,2699.9558036992144,17.666666666666668,194,79.3,5.39
57,350,18,0,2323.952982865931,11.596491228070176,206,82.04,5.85
36,318,10,3,2011.4450230668647,17.972222222222218,214,77.77,6.44
30,289,8,0,1584.18468614717,17.9,160,68.1,7.66
19,159,4,2,1066.6870437053517,14.842105263157894,81,90.39,4.57
1,73,6,10,472.07435003506936,176.0,57,-63.86,3.97
23,153,3,6,1040.9135406260443,13.869565217391305,118,79.9,6.49
38,325,8,29,2071.095762729677,17.44736842105263,226,86.23,5.28
44,501,23,7,3213.9953008506723,19.88636363636364,302,60.92,7.61
60,455,22,14,2619.071421325946,14.666666666666664,267,64.58,7.79
37,298,4,3,2037.1682087004572,15.405405405405405,180,79.09,6.26
34,280,6,2,1798.8869739694348,16.11764705882353,137,79.19,5.51
48,446,14,7,2959.2435023911307,17.875,233,78.18,5.63
32,399,10,6,2786.351459385121,26.625,229,64.98,6.57
14,128,8,2,900.6947361848701,17.0,85,76.86,6.38
30,207,13,6,1275.610656453101,15.133333333333333,126,79.3,6.03
36,297,8,5,1932.7076487238035,14.694444444444445,211,79.6,7.19
22,264,16,9,1845.2588253507547,24.318181818181817,186,17.82,6.52
26,223,16,2,1360.6392376328442,14.769230769230768,164,63.9,8.18
43,368,24,5,2229.60059582659,13.651162790697676,185,70.26,7.03
56,456,21,4,3044.159547770761,15.375,248,80.31,5.04
26,262,5,1,1719.4528215162686,19.46153846153846,190,66.17,8.47
29,284,9,3,1759.566782271717,17.96551724137931,169,66.78,7.49
62,402,14,3,2557.0056725051722,12.32258064516129,257,73.37,7.42
32,279,17,10,1552.1606669388302,16.5,160,64.54,6.51
53,442,11,5,3108.0978019989625,15.849056603773587,213,88.87,4.58
59,388,15,0,2503.559886123498,13.406779661016948,234,91.41,4.34
70,430,11,12,2600.8781089864447,11.085714285714284,232,83.36,4.92
18,155,4,1,944.203842111625,16.333333333333332,113,67.49,7.31
4,35,4,0,199.8104598016362,17.0,25,55.41,8.54
43,353,13,6,2091.037570204101,14.348837209302324,229,75.54,7.37
5,271,28,32,1490.5207174232717,103.2,171,-5.87,8.21
32,361,8,7,2387.1855188456057,22.4375,193,71.89,6.33
36,311,16,6,1821.0690947554194,17.13888888888889,199,86.44,6.21
26,332,7,7,2365.3353841291005,26.80769230769231,201,70.26,5.87
24,335,16,5,2287.413496049863,26.875,249,67.83,7.79
34,482,14,4,2804.693652838418,23.64705882352941,221,69.04,7.43
54,423,16,11,2917.7269339879062,14.277777777777779,270,88.06,5.8
29,250,7,3,1653.3268842827172,16.586206896551722,156,77.57,6.15
36,357,14,5,2269.5522131291395,19.13888888888889,218,75.84,7.54
15,155,3,7,1000.0864333722762,22.93333333333333,112,73.81,5.46
4,256,18,5,1584.0056638579754,126.5,149,-19.34,6.47
42,381,10,10,2455.759206106055,17.071428571428573,283,68.5,8.3
28,287,6,7,1704.942656852935,19.0,179,76.96,6.67
20,288,14,1,1862.2553480102392,26.4,184,66.0,7.32
24,205,11,13,1349.7512948609678,17.458333333333332,145,77.77,5.86
43,387,31,7,2436.3233522411383,17.72093023255814,235,78.18,6.33
33,286,11,3,1720.0754694608659,16.03030303030303,174,77.16,7.49
18,115,9,2,636.2324483523039,10.5,70,72.76,7.02
23,126,1,2,944.7876776817988,10.826086956521738,77,85.59,4.85
45,484,19,15,3134.9306999287155,19.33333333333333,304,60.58,8.25
47,435,14,4,2513.8083040196752,16.53191489361702,221,77.57,6.5
29,325,21,5,1894.4581702567937,21.655172413793107,174,73.81,7.96
59,396,30,6,2554.4628023464293,12.101694915254235,255,76.45,6.85
34,340,3,29,2270.2928413047107,19.94117647058824,194,76.76,6.62
26,366,31,18,2097.302410910364,25.07692307692308,183,30.88,7.56
48,403,17,3,2523.6611852844403,17.145833333333332,225,75.84,4.99
26,186,2,2,1223.307290817194,16.23076923076923,104,89.38,6.03
50,473,28,4,2439.8644390439117,14.98,224,57.03,8.25
28,195,6,3,1343.2176005324143,13.964285714285715,125,90.19,4.23
44,408,8,7,2920.3882349847927,19.545454545454547,219,84.81,4.59
22,177,25,6,878.8788139921696,16.772727272727273,112,73.81,8.3
37,282,26,4,1465.292695466725,12.756756756756756,191,69.52,7.43
22,272,1,3,1964.8738853037044,24.0,162,71.38,6.39
45,401,20,4,2251.4808925895104,15.933333333333335,226,66.78,7.6
70,520,37,5,2919.7773238500245,12.642857142857142,311,62.35,8.37
33,415,10,6,2948.228771052633,24.57575757575757,259,68.84,6.62
41,261,7,28,1664.3138851688293,12.073170731707316,173,77.77,5.92
4,192,14,16,1338.4423840381994,100.5,98,-99.56,6.99
19,131,3,5,837.9314406912316,12.421052631578947,80,82.85,5.33
17,274,7,14,1907.740371543647,32.47058823529412,159,59.03,6.29
47,460,19,7,2968.441206617592,18.319148936170205,306,66.37,7.72
15,154,4,1,1033.4382952015362,19.4,109,84.61,5.11
29,294,8,10,1952.7455415757108,20.41379310344828,144,63.63,7.9
12,133,1,5,957.7930939158938,19.58333333333333,105,66.78,8.59
24,217,12,6,1331.260745167277,17.791666666666668,117,78.79,5.04
48,406,9,5,2742.535213182925,15.395833333333336,263,80.01,6.44
35,449,8,12,3017.9886406421233,24.2,244,59.87,6.97
27,182,7,2,1158.23867982293,13.111111111111109,132,74.29,6.49
9,98,13,4,487.78205009644597,22.777777777777782,85,63.06,7.56
49,513,16,7,2761.2873239462497,17.510204081632654,269,58.42,7.66
70,464,17,20,2862.8793112761027,11.942857142857143,249,81.93,4.75
33,325,5,6,2136.2831294479356,19.09090909090909,235,69.31,7.6
18,243,5,7,1563.5171042493687,27.944444444444446,140,58.76,8.72
37,384,24,6,2328.8840632621395,19.432432432432428,235,74.42,6.27
37,385,20,5,2173.702838449803,17.62162162162162,196,62.31,7.2
52,379,2,25,2821.8879836365927,14.038461538461537,194,90.09,3.3
18,157,3,4,1122.1776042456,19.222222222222218,99,82.27,5.98
20,229,8,6,1501.3073182063922,22.25,159,72.09,6.68
43,274,9,2,1916.6752754082636,11.744186046511626,194,92.93,4.57
96,586,36,5,3101.5371644351417,9.302083333333334,244,71.55,7.65
68,415,27,3,2383.350673943347,10.617647058823527,240,82.54,5.27
2,198,20,21,1247.0552929096928,246.5,105,-384.6,4.09
41,380,6,4,2525.6584210337255,17.902439024390247,258,77.67,7.78
59,459,36,4,2479.671017823754,13.305084745762713,289,69.31,8.07
72,452,28,10,2888.8274312589656,11.944444444444445,227,91.71,4.23
45,411,6,6,3046.37275052948,16.555555555555557,182,69.72,6.96
35,302,29,6,1559.643035056611,15.82857142857143,206,77.27,6.5
19,127,47,11,500.96830853614813,14.421052631578947,97,-29.69,5.31
35,426,3,2,2957.25252028672,24.34285714285714,248,71.58,6.74
33,242,6,8,1569.1234967990206,13.575757575757574,127,78.08,6.56
41,432,19,6,2636.551313396789,20.170731707317074,304,73.92,7.67
35,295,22,8,1724.020947293148,14.942857142857143,202,70.97,7.9
51,434,20,6,2698.935095494463,15.68627450980392,271,80.21,7.25
35,457,30,10,2882.501260658835,24.4,314,71.58,7.78
37,373,4,7,2475.8185625949513,18.72972972972973,220,67.18,7.08
45,441,13,9,2765.1664712480538,19.022222222222226,246,80.75,5.81
7,97,3,1,666.8030115795143,25.285714285714285,68,54.46,6.62
26,320,16,1,2068.534996002435,27.038461538461537,179,69.65,5.98
3,228,5,7,1631.1467082882616,168.33333333333334,135,-56.79,5.54
48,357,6,20,2284.3337441712006,16.229166666666668,199,80.31,5.33
37,395,12,7,2426.69029576679,18.45945945945946,263,75.34,7.78
28,182,6,10,993.65800085278,11.75,121,81.73,5.68
30,290,4,3,1877.1630522985515,19.366666666666667,194,74.42,7.2
48,453,17,5,2719.0003473908055,17.708333333333332,294,76.66,8.07
28,268,5,7,1864.3397912923986,20.0,186,83.59,5.8
73,490,19,16,2950.534804897981,11.657534246575347,257,81.02,6.55
59,459,13,8,2975.109502825165,13.847457627118645,242,80.92,6.03
14,259,21,4,1711.5415063866212,36.42857142857143,165,41.78,6.69
16,182,17,4,1073.7445128268446,19.5,152,62.31,8.07
19,237,10,3,1478.8578479483888,24.578947368421048,126,63.77,5.82
25,306,5,11,1995.0088863664537,23.84,202,54.97,8.88
26,339,6,15,2312.909558200641,28.653846153846153,161,56.05,7.21
26,241,9,3,1075.670583982582,16.192307692307693,112,33.01,10.05
33,293,1,9,1838.6091489349762,17.757575757575758,171,66.67,9.05
53,465,20,10,2920.79246925245,16.132075471698112,289,79.19,5.86
40,349,10,11,2367.8017352616225,15.725,226,89.68,5.39
44,461,12,12,2891.143083254014,19.272727272727273,274,75.54,7.6
35,315,5,6,1977.0448880668462,16.457142857142856,221,68.1,8.53
14,105,2,0,663.6038656518934,12.785714285714285,80,92.42,4.8
38,327,4,6,2313.008708929516,16.0,228,78.99,6.49
35,335,14,8,2230.6739214689487,18.62857142857143,228,74.93,5.8
18,157,7,2,910.3800772155321,15.388888888888891,108,50.06,6.56
61,444,3,2,3082.721315797189,14.01639344262295,203,82.24,6.26
37,272,9,4,1773.0639463391633,13.216216216216214,152,82.85,5.33
32,333,23,4,2113.1772438646403,19.59375,220,60.82,7.67
12,155,8,2,939.8243437891693,26.0,112,57.64,9.01
33,228,9,3,1517.0622323754696,13.06060606060606,161,80.41,6.84
36,386,16,5,2324.649071383539,21.11111111111111,232,74.63,6.91
38,358,10,26,2530.6310908475816,19.34210526315789,202,75.74,5.34
31,334,4,1,2477.336757712524,21.225806451612907,222,84.0,4.88
37,402,8,20,2505.728002561594,22.540540540540537,215,72.39,8.13
36,316,13,4,1970.7456744407777,18.694444444444443,189,80.55,5.06
10,310,38,41,1586.853079733295,58.4,172,-89.2,6.99
8,109,4,9,746.1890940715653,29.25,61,76.39,5.17
24,181,16,17,960.3419916255094,14.291666666666664,122,75.44,5.28
38,347,11,6,2199.7418203356465,17.07894736842105,201,71.34,7.6
18,210,20,6,1368.886967843813,20.88888888888889,154,59.26,7.85
9,71,9,0,380.02414799252995,15.444444444444445,57,87.96,4.81
7,71,4,1,450.2143803822596,18.571428571428573,53,75.24,5.4
30,319,5,8,2026.5123163171243,20.2,211,75.13,7.37
49,397,17,11,2323.3844518527485,15.877551020408163,220,78.38,6.5
29,251,11,5,1507.834205796775,17.379310344827587,175,73.92,7.2
13,129,0,4,877.8733118790442,19.076923076923077,59,94.69,3.89
35,334,6,7,2197.9221536160603,19.742857142857144,190,76.76,6.33
33,334,21,6,2166.893042638448,19.181818181818183,195,75.84,6.79
51,440,22,5,2525.1733941926636,15.803921568627453,264,74.73,7.95
7,112,10,8,655.607953432876,32.57142857142857,87,20.02,6.0
31,259,18,2,1508.508854127463,16.387096774193548,162,75.95,5.86
20,383,39,34,2394.866778055996,42.15,232,48.78,4.55
55,488,25,11,2967.2273465311605,15.363636363636365,327,70.84,8.12
26,317,22,16,1804.5269145242166,26.884615384615387,170,58.89,5.64
8,229,16,4,1369.3122275428332,61.125,128,26.41,6.06
39,299,10,8,1949.8902430773417,14.871794871794872,193,76.76,5.98
33,331,12,5,2158.418946425936,18.78787878787879,226,75.03,7.14
60,527,26,6,3266.074348136367,14.566666666666665,414,60.85,10.39
23,283,19,10,1648.6230542848862,21.56521739130435,157,61.43,7.03
14,338,17,36,2216.2011627948805,47.35714285714285,181,36.16,7.33
42,419,9,11,2908.869736747583,20.452380952380953,244,74.32,7.25
34,421,28,10,2581.07981450525,24.35294117647059,266,62.61,7.38
46,390,13,5,2359.218401322594,15.717391304347824,218,77.67,7.02
30,210,11,10,1346.4356357522702,13.0,145,83.46,5.32
37,408,8,48,2593.5193511940406,22.621621621621625,195,71.48,5.35
57,437,3,9,3029.081424125891,14.614035087719298,275,87.96,6.03
